timestamp,Hanover Park IL TGS - ESN (),Hanover Park IL TGS - Reflector_url  (),Hanover Park IL TGS - Reflector_status (),Hanover Park IL TGS - GPS_gs (meter_per_sec),Hanover Park IL TGS - Location (),Hanover Park IL TGS - Outside_Temp (°F),Hanover Park IL TGS - Conveyor_RPM (),Hanover Park IL TGS - Liq_GPM (gal/min),Hanover Park IL TGS - Pressure (psi),Hanover Park IL TGS - GPS_gs - transformed (meter_per_sec),Hanover Park IL TGS - Liq_GPM - transformed (gal/min)
"2019-02-01T04:59:54.995421Z","","","","","{""alt"":249.378,""lat"":42.01626649,""lng"":-88.13011884}","","","","","",""
"2019-02-01T04:59:54.995337Z","","","",9.304,"","","","","",11.54094,""
"2019-02-01T04:59:50.558914Z","","","",8.08,"","","","","",10.31694,""
"2019-02-01T04:59:50.557820Z","","","","","{""alt"":249.595,""lat"":42.01599463,""lng"":-88.13052499}","","","","","",""
"2019-02-01T04:59:44.998832Z","","","","","{""alt"":250.845,""lat"":42.01591372,""lng"":-88.13095411}","","","","","",""
"2019-02-01T04:59:44.998749Z","","","",7.768,"","","","","",10.00494,""
"2019-02-01T04:59:40.557597Z","","","",8.375,"","","","","",10.61194,""
"2019-02-01T04:59:40.556505Z","","","","","{""alt"":251.4,""lat"":42.01590656,""lng"":-88.13141904}","","","","","",""
"2019-02-01T04:59:34.996621Z","","","","","{""alt"":252.362,""lat"":42.01581127,""lng"":-88.13183171}","","","","","",""
"2019-02-01T04:59:34.996536Z","","","",7.273,"","","","","",9.50994,""
"2019-02-01T04:59:30.841848Z","","","","","","","","",2.0,"",""
"2019-02-01T04:59:30.574237Z","","","",6.722,"","","","","",8.95894,""
"2019-02-01T04:59:30.573020Z","","","","","{""alt"":252.139,""lat"":42.01559593,""lng"":-88.13210731}","","","","","",""
"2019-02-01T04:59:25.841844Z","","","","","","","","",1.0,"",""
"2019-02-01T04:59:24.998911Z","","","","","{""alt"":251.911,""lat"":42.01532054,""lng"":-88.13211313}","","","","","",""
"2019-02-01T04:59:24.998830Z","","","",7.209,"","","","","",9.44594,""
"2019-02-01T04:59:20.841874Z","","","","","","","","",2.0,"",""
"2019-02-01T04:59:20.572693Z","","","",8.37,"","","","","",10.60694,""
"2019-02-01T04:59:20.571570Z","","","","","{""alt"":252.748,""lat"":42.01501918,""lng"":-88.13180368}","","","","","",""
"2019-02-01T04:59:15.841916Z","","","","","","","","",3.0,"",""
"2019-02-01T04:59:14.996244Z","","","","","{""alt"":252.803,""lat"":42.01472646,""lng"":-88.1314772}","","","","","",""
"2019-02-01T04:59:14.996158Z","","","",7.702,"","","","","",9.93894,""
"2019-02-01T04:59:10.571638Z","","","",5.211,"","","","","",7.447940000000001,""
"2019-02-01T04:59:10.570457Z","","","","","{""alt"":252.082,""lat"":42.01447651,""lng"":-88.13124491}","","","","","",""
"2019-02-01T04:59:04.995746Z","","","","","{""alt"":251.648,""lat"":42.01432518,""lng"":-88.13115512}","","","","","",""
"2019-02-01T04:59:04.995662Z","","","",1.967,"","","","","",4.20394,""
"2019-02-01T04:59:02.841858Z","","","","","","","","",2.0,"",""
"2019-02-01T04:59:02.841132Z","","","","","","",0.0,"","","",""
"2019-02-01T04:59:01.841844Z","","","","","","","","",3.0,"",""
"2019-02-01T04:59:01.841127Z","","","","","","","",0.0,"","",0.0012642225031605564
"2019-02-01T04:59:00.841120Z","","","","","","",120.0,"","","",""
"2019-02-01T04:59:00.559037Z","","","",2.407,"","","","","",4.643940000000001,""
"2019-02-01T04:59:00.557961Z","","","","","{""alt"":249.903,""lat"":42.01431655,""lng"":-88.1310383}","","","","","",""
"2019-02-01T04:58:59.841163Z","","","","","","","",1260.0,"","",1260.001264222503
"2019-02-01T04:58:56.841942Z","","","","","","","","",1003.0,"",""
"2019-02-01T04:58:55.841118Z","","","","","","",6420.0,1380.0,"","",1380.001264222503
"2019-02-01T04:58:54.997183Z","","","","","{""alt"":248.018,""lat"":42.01438746,""lng"":-88.13078226}","","","","","",""
"2019-02-01T04:58:54.997101Z","","","",7.426,"","","","","",9.66294,""
"2019-02-01T04:58:51.842004Z","","","","","","","","",938.0,"",""
"2019-02-01T04:58:50.841175Z","","","","","","",1.05e4,"","","",""
"2019-02-01T04:58:50.569194Z","","","",8.414,"","","","","",10.65094,""
"2019-02-01T04:58:50.568124Z","","","","","{""alt"":246.445,""lat"":42.01449037,""lng"":-88.13029939}","","","","","",""
"2019-02-01T04:58:48.841155Z","","","","","","","",1.8e3,"","",1800.001264222503
"2019-02-01T04:58:46.841945Z","","","","","","","","",1010.0,"",""
"2019-02-01T04:58:45.841120Z","","","","","","",8520.0,1.5e3,"","",1500.001264222503
"2019-02-01T04:58:44.995898Z","","","","","{""alt"":247.07,""lat"":42.01451995,""lng"":-88.12980142}","","","","","",""
"2019-02-01T04:58:44.995813Z","","","",7.097,"","","","","",9.33394,""
"2019-02-01T04:58:41.841983Z","","","","","","","","",675.0,"",""
"2019-02-01T04:58:40.841151Z","","","","","","",8.1e3,1440.0,"","",1440.001264222503
"2019-02-01T04:58:40.573013Z","","","",4.061,"","","","","",6.2979400000000005,""
"2019-02-01T04:58:40.571899Z","","","","","{""alt"":250.437,""lat"":42.01443424,""lng"":-88.12945778}","","","","","",""
"2019-02-01T04:58:36.841855Z","","","","","","","","",2.0,"",""
"2019-02-01T04:58:34.995697Z","","","","","{""alt"":247.994,""lat"":42.01428211,""lng"":-88.12945041}","","","","","",""
"2019-02-01T04:58:34.995613Z","","","",3.936,"","","","","",6.1729400000000005,""
"2019-02-01T04:58:31.841908Z","","","","","","","","",3.0,"",""
"2019-02-01T04:58:30.584733Z","","","",7.321,"","","","","",9.55794,""
"2019-02-01T04:58:30.583308Z","","","","","{""alt"":245.075,""lat"":42.01399789,""lng"":-88.12944255}","","","","","",""
"2019-02-01T04:58:24.996632Z","","","","","{""alt"":246.102,""lat"":42.01358146,""lng"":-88.12945868}","","","","","",""
"2019-02-01T04:58:24.996548Z","","","",8.846,"","","","","",11.08294,""
"2019-02-01T04:58:20.321898Z","","","",10.208,"","","","","",12.44494,""
"2019-02-01T04:58:20.320807Z","","","","","{""alt"":247.667,""lat"":42.01314625,""lng"":-88.12947334}","","","","","",""
"2019-02-01T04:58:15.000113Z","","","","","{""alt"":249.39,""lat"":42.01269632,""lng"":-88.12948776}","","","","","",""
"2019-02-01T04:58:15.000028Z","","","",10.392,"","","","","",12.62894,""
"2019-02-01T04:58:10.584168Z","","","",10.081,"","","","","",12.31794,""
"2019-02-01T04:58:10.582940Z","","","","","{""alt"":248.946,""lat"":42.01226044,""lng"":-88.12964764}","","","","","",""
"2019-02-01T04:58:05.001375Z","","","","","{""alt"":248.5,""lat"":42.01189207,""lng"":-88.13000277}","","","","","",""
"2019-02-01T04:58:05.001292Z","","","",9.643,"","","","","",11.879940000000001,""
"2019-02-01T04:58:04.841851Z","","","","","","","","",2.0,"",""
"2019-02-01T04:58:00.584957Z","","","",9.335,"","","","","",11.571940000000001,""
"2019-02-01T04:58:00.583897Z","","","","","{""alt"":247.209,""lat"":42.01157297,""lng"":-88.13046093}","","","","","",""
"2019-02-01T04:57:59.841727Z","","","","","","","","",2.0,"",""
"2019-02-01T04:57:55.841914Z","","","","","","","","",2.0,"",""
"2019-02-01T04:57:54.999263Z","","","","","{""alt"":247.827,""lat"":42.01137203,""lng"":-88.13096474}","","","","","",""
"2019-02-01T04:57:54.999180Z","","","",9.371,"","","","","",11.607940000000001,""
"2019-02-01T04:57:50.597895Z","","","",8.184,"","","","","",10.42094,""
"2019-02-01T04:57:50.596821Z","","","","","{""alt"":251.619,""lat"":42.01133631,""lng"":-88.13151258}","","","","","",""
"2019-02-01T04:57:49.841725Z","","","","","","","","",2.0,"",""
"2019-02-01T04:57:44.994339Z","","","","","{""alt"":257.063,""lat"":42.01136996,""lng"":-88.13196696}","","","","","",""
"2019-02-01T04:57:44.994254Z","","","",5.676,"","","","","",7.912940000000001,""
"2019-02-01T04:57:41.841624Z","","","","","","","","",2.0,"",""
"2019-02-01T04:57:40.589558Z","","","",2.422,"","","","","",4.65894,""
"2019-02-01T04:57:40.588234Z","","","","","{""alt"":257.906,""lat"":42.01141486,""lng"":-88.13220044}","","","","","",""
"2019-02-01T04:57:39.841679Z","","","","","","","","",1.0,"",""
"2019-02-01T04:57:35.841573Z","","","","","","","","",1.0,"",""
"2019-02-01T04:57:34.998909Z","","","","","{""alt"":255.298,""lat"":42.01145248,""lng"":-88.13252723}","","","","","",""
"2019-02-01T04:57:34.998820Z","","","",8.667,"","","","","",10.90394,""
"2019-02-01T04:57:30.586451Z","","","",8.919,"","","","","",11.155940000000001,""
"2019-02-01T04:57:30.585138Z","","","","","{""alt"":254.708,""lat"":42.01154111,""lng"":-88.13308416}","","","","","",""
"2019-02-01T04:57:24.995970Z","","","","","{""alt"":253.546,""lat"":42.01168091,""lng"":-88.13360319}","","","","","",""
"2019-02-01T04:57:24.995888Z","","","",8.433,"","","","","",10.66994,""
"2019-02-01T04:57:20.587754Z","","","",8.518,"","","","","",10.754940000000001,""
"2019-02-01T04:57:20.586426Z","","","","","{""alt"":252.105,""lat"":42.01195044,""lng"":-88.13399468}","","","","","",""
"2019-02-01T04:57:14.997107Z","","","","","{""alt"":249.963,""lat"":42.01229896,""lng"":-88.1341753}","","","","","",""
"2019-02-01T04:57:14.997021Z","","","",9.259,"","","","","",11.495940000000001,""
"2019-02-01T04:57:10.586037Z","","","",6.938,"","","","","",9.17494,""
"2019-02-01T04:57:10.584977Z","","","","","{""alt"":251.694,""lat"":42.01266951,""lng"":-88.13433032}","","","","","",""
"2019-02-01T04:57:05.840701Z","","","","","",9.0,"","","","",""
"2019-02-01T04:57:04.996550Z","","","","","{""alt"":250.624,""lat"":42.0128866,""lng"":-88.13439903}","","","","","",""
"2019-02-01T04:57:04.996461Z","","","",2.096,"","","","","",4.332940000000001,""
"2019-02-01T04:57:03.841428Z","","","","","","","","",2.0,"",""
"2019-02-01T04:57:00.841372Z","","","","","","","","",1.0,"",""
"2019-02-01T04:57:00.586020Z","","","",5.023,"","","","","",7.25994,""
"2019-02-01T04:57:00.584959Z","","","","","{""alt"":249.635,""lat"":42.01300245,""lng"":-88.13444826}","","","","","",""
"2019-02-01T04:56:54.999061Z","","","","","{""alt"":249.437,""lat"":42.01327803,""lng"":-88.13467978}","","","","","",""
"2019-02-01T04:56:54.998977Z","","","",8.83,"","","","","",11.06694,""
"2019-02-01T04:56:50.572193Z","","","",8.443,"","","","","",10.67994,""
"2019-02-01T04:56:50.571160Z","","","","","{""alt"":248.471,""lat"":42.0136444,""lng"":-88.13483548}","","","","","",""
"2019-02-01T04:56:46.841267Z","","","","","","","","",2.0,"",""
"2019-02-01T04:56:45.841293Z","","","","","","","","",3.0,"",""
"2019-02-01T04:56:44.995713Z","","","","","{""alt"":248.218,""lat"":42.01401008,""lng"":-88.13470948}","","","","","",""
"2019-02-01T04:56:44.995628Z","","","",8.741,"","","","","",10.97794,""
"2019-02-01T04:56:40.569267Z","","","",8.826,"","","","","",11.062940000000001,""
"2019-02-01T04:56:40.568168Z","","","","","{""alt"":248.709,""lat"":42.01438634,""lng"":-88.13457386}","","","","","",""
"2019-02-01T04:56:34.991888Z","","","","","{""alt"":249.861,""lat"":42.0147828,""lng"":-88.13460138}","","","","","",""
"2019-02-01T04:56:34.991803Z","","","",9.334,"","","","","",11.57094,""
"2019-02-01T04:56:33.841175Z","","","","","","","","",2.0,"",""
"2019-02-01T04:56:31.841156Z","","","","","","","","",3.0,"",""
"2019-02-01T04:56:30.555793Z","","","",9.104,"","","","","",11.34094,""
"2019-02-01T04:56:30.554697Z","","","","","{""alt"":247.861,""lat"":42.01519634,""lng"":-88.13461045}","","","","","",""
"2019-02-01T04:56:26.841169Z","","","","","","","","",2.0,"",""
"2019-02-01T04:56:26.840411Z","","","","","","",0.0,0.0,"","",0.0012642225031605564
"2019-02-01T04:56:24.996179Z","","","","","{""alt"":249.511,""lat"":42.01553619,""lng"":-88.13461718}","","","","","",""
"2019-02-01T04:56:24.996093Z","","","",6.001,"","","","","",8.23794,""
"2019-02-01T04:56:24.840375Z","","","","","","",180.0,"","","",""
"2019-02-01T04:56:23.840430Z","","","","","","","",900.0,"","",900.0012642225032
"2019-02-01T04:56:22.841126Z","","","","","","","","",516.0,"",""
"2019-02-01T04:56:20.596381Z","","","",2.412,"","","","","",4.64894,""
"2019-02-01T04:56:20.595362Z","","","","","{""alt"":247.912,""lat"":42.01568098,""lng"":-88.13469751}","","","","","",""
"2019-02-01T04:56:19.840383Z","","","","","","",7680.0,"","","",""
"2019-02-01T04:56:17.841097Z","","","","","","","","",830.0,"",""
"2019-02-01T04:56:15.840321Z","","","","","","","",1320.0,"","",1320.001264222503
"2019-02-01T04:56:14.994903Z","","","","","{""alt"":248.927,""lat"":42.01568572,""lng"":-88.13492717}","","","","","",""
"2019-02-01T04:56:14.994784Z","","","",6.693,"","","","","",8.92994,""
"2019-02-01T04:56:14.840337Z","","","","","","",8520.0,"","","",""
"2019-02-01T04:56:13.840337Z","","","","","","","",1620.0,"","",1620.001264222503
"2019-02-01T04:56:12.841136Z","","","","","","","","",906.0,"",""
"2019-02-01T04:56:10.607888Z","","","",8.979,"","","","","",11.21594,""
"2019-02-01T04:56:10.606863Z","","","","","{""alt"":247.858,""lat"":42.01568216,""lng"":-88.13541628}","","","","","",""
"2019-02-01T04:56:09.840351Z","","","","","","",10740.0,"","","",""
"2019-02-01T04:56:07.841089Z","","","","","","","","",990.0,"",""
"2019-02-01T04:56:06.840324Z","","","","","","","",1920.0,"","",1920.001264222503
"2019-02-01T04:56:04.993682Z","","","","","{""alt"":247.601,""lat"":42.01567963,""lng"":-88.13597021}","","","","","",""
"2019-02-01T04:56:04.993531Z","","","",9.139,"","","","","",11.37594,""
"2019-02-01T04:56:04.840352Z","","","","","","",1.11e4,"","","",""
"2019-02-01T04:56:03.840357Z","","","","","","","",1980.0,"","",1980.001264222503
"2019-02-01T04:56:02.841181Z","","","","","","","","",1022.0,"",""
"2019-02-01T04:56:00.993919Z","","","","","{""alt"":248.246,""lat"":42.01567852,""lng"":-88.13644139}","","","","","",""
"2019-02-01T04:56:00.993833Z","","","",9.891,"","","","","",12.12794,""
"2019-02-01T04:55:59.840315Z","","","","","","",11880.0,"","","",""
"2019-02-01T04:55:57.841180Z","","","","","","","","",849.0,"",""
"2019-02-01T04:55:57.840333Z","","","","","","","",2.1e3,"","",2100.0012642225033
"2019-02-01T04:55:55.998176Z","","","","","{""alt"":252.027,""lat"":42.015679,""lng"":-88.13704581}","","","","","",""
"2019-02-01T04:55:55.998094Z","","","",9.74,"","","","","",11.97694,""
"2019-02-01T04:55:53.840339Z","","","","","","",11880.0,2.1e3,"","",2100.0012642225033
"2019-02-01T04:55:52.841103Z","","","","","","","","",1020.0,"",""
"2019-02-01T04:55:50.995798Z","","","","","{""alt"":252.564,""lat"":42.01570057,""lng"":-88.13763431}","","","","","",""
"2019-02-01T04:55:50.995712Z","","","",9.585,"","","","","",11.821940000000001,""
"2019-02-01T04:55:49.840333Z","","","","","","",11220.0,"","","",""
"2019-02-01T04:55:47.841011Z","","","","","","","","",1076.0,"",""
"2019-02-01T04:55:46.840335Z","","","","","","","",2040.0,"","",2040.001264222503
"2019-02-01T04:55:45.999469Z","","","","","{""alt"":250.809,""lat"":42.01576825,""lng"":-88.13821825}","","","","","",""
"2019-02-01T04:55:45.999373Z","","","",9.868,"","","","","",12.104940000000001,""
"2019-02-01T04:55:44.840302Z","","","","","","",12240.0,"","","",""
"2019-02-01T04:55:43.840281Z","","","","","",10.0,"","","","",""
"2019-02-01T04:55:42.841077Z","","","","","","","","",938.0,"",""
"2019-02-01T04:55:40.997633Z","","","","","{""alt"":249.333,""lat"":42.01586915,""lng"":-88.1388106}","","","","","",""
"2019-02-01T04:55:40.997550Z","","","",9.411,"","","","","",11.64794,""
"2019-02-01T04:55:40.840262Z","","","","","","","",2.1e3,"","",2100.0012642225033
"2019-02-01T04:55:39.840350Z","","","","","","",12180.0,"","","",""
"2019-02-01T04:55:37.841100Z","","","","","","","","",911.0,"",""
"2019-02-01T04:55:36.840254Z","","","","","","","",2160.0,"","",2160.0012642225033
"2019-02-01T04:55:35.996488Z","","","","","{""alt"":248.491,""lat"":42.0159911,""lng"":-88.13937861}","","","","","",""
"2019-02-01T04:55:35.996407Z","","","",10.361,"","","","","",12.597940000000001,""
"2019-02-01T04:55:34.840253Z","","","","","","",12540.0,"","","",""
"2019-02-01T04:55:32.841010Z","","","","","","","","",929.0,"",""
"2019-02-01T04:55:31.840275Z","","","","","","","",2220.0,"","",2220.0012642225033
"2019-02-01T04:55:30.999905Z","","","","","{""alt"":248.356,""lat"":42.01610477,""lng"":-88.13998718}","","","","","",""
"2019-02-01T04:55:30.999819Z","","","",10.265,"","","","","",12.501940000000001,""
"2019-02-01T04:55:29.840234Z","","","","","","",12420.0,"","","",""
"2019-02-01T04:55:26.840989Z","","","","","","","","",914.0,"",""
"2019-02-01T04:55:25.995964Z","","","","","{""alt"":246.678,""lat"":42.01618321,""lng"":-88.14058037}","","","","","",""
"2019-02-01T04:55:25.995879Z","","","",10.084,"","","","","",12.32094,""
"2019-02-01T04:55:25.840260Z","","","","","","","",2160.0,"","",2160.0012642225033
"2019-02-01T04:55:24.840269Z","","","","","","",11940.0,"","","",""
"2019-02-01T04:55:22.841085Z","","","","","","","","",986.0,"",""
"2019-02-01T04:55:21.840205Z","","","","","","","",1860.0,"","",1860.001264222503
"2019-02-01T04:55:20.993324Z","","","","","{""alt"":249.458,""lat"":42.01620828,""lng"":-88.14114901}","","","","","",""
"2019-02-01T04:55:20.993239Z","","","",8.014,"","","","","",10.25094,""
"2019-02-01T04:55:19.840230Z","","","","","","",9240.0,"","","",""
"2019-02-01T04:55:17.840986Z","","","","","","","","",901.0,"",""
"2019-02-01T04:55:15.998655Z","","","","","{""alt"":251.32,""lat"":42.0162122,""lng"":-88.14156555}","","","","","",""
"2019-02-01T04:55:15.998568Z","","","",5.512,"","","","","",7.748939999999999,""
"2019-02-01T04:55:14.840173Z","","","","","","",7680.0,1320.0,"","",1320.001264222503
"2019-02-01T04:55:12.840998Z","","","","","","","","",958.0,"",""
"2019-02-01T04:55:11.840214Z","","","","","","","",1680.0,"","",1680.001264222503
"2019-02-01T04:55:10.996413Z","","","","","{""alt"":255.024,""lat"":42.01620675,""lng"":-88.14197313}","","","","","",""
"2019-02-01T04:55:10.996331Z","","","",7.831,"","","","","",10.06794,""
"2019-02-01T04:55:09.840193Z","","","","","","",1.08e4,"","","",""
"2019-02-01T04:55:07.840974Z","","","","","","","","",1005.0,"",""
"2019-02-01T04:55:05.997602Z","","","","","{""alt"":256.62,""lat"":42.01619381,""lng"":-88.14249565}","","","","","",""
"2019-02-01T04:55:05.997503Z","","","",9.333,"","","","","",11.56994,""
"2019-02-01T04:55:04.840164Z","","","","","","",11280.0,"","","",""
"2019-02-01T04:55:02.841047Z","","","","","","","","",950.0,"",""
"2019-02-01T04:55:02.840191Z","","","","","","","",1920.0,"","",1920.001264222503
"2019-02-01T04:55:01.840163Z","","","","","","","",1.8e3,"","",1800.001264222503
"2019-02-01T04:55:00.999010Z","","","","","{""alt"":256.341,""lat"":42.0161802,""lng"":-88.14304169}","","","","","",""
"2019-02-01T04:55:00.998927Z","","","",8.951,"","","","","",11.187940000000001,""
"2019-02-01T04:54:59.840149Z","","","","","","",10320.0,"","","",""
"2019-02-01T04:54:57.841008Z","","","","","","","","",764.0,"",""
"2019-02-01T04:54:56.840185Z","","","","","","","",1440.0,"","",1440.001264222503
"2019-02-01T04:54:55.997821Z","","","","","{""alt"":257.017,""lat"":42.01615,""lng"":-88.14352375}","","","","","",""
"2019-02-01T04:54:55.997737Z","","","",6.49,"","","","","",8.72694,""
"2019-02-01T04:54:54.840174Z","","","","","","",7440.0,"","","",""
"2019-02-01T04:54:52.840870Z","","","","","","","","",712.0,"",""
"2019-02-01T04:54:50.999078Z","","","","","{""alt"":255.784,""lat"":42.01610826,""lng"":-88.14377512}","","","","","",""
"2019-02-01T04:54:50.998991Z","","","",2.449,"","","","","",4.68594,""
"2019-02-01T04:54:49.840136Z","","","","","","",7.5e3,"","","",""
"2019-02-01T04:54:47.840950Z","","","","","","","","",1013.0,"",""
"2019-02-01T04:54:46.000561Z","","","","","{""alt"":256.76,""lat"":42.01602097,""lng"":-88.14379679}","","","","","",""
"2019-02-01T04:54:46.000474Z","","","",1.955,"","","","","",4.191940000000001,""
"2019-02-01T04:54:44.840123Z","","","","","","",7.5e3,"","","",""
"2019-02-01T04:54:42.840885Z","","","","","","","","",1006.0,"",""
"2019-02-01T04:54:42.840101Z","","","","","","","",1320.0,"","",1320.001264222503
"2019-02-01T04:54:40.997994Z","","","","","{""alt"":255.12,""lat"":42.01581253,""lng"":-88.14380394}","","","","","",""
